"STATION","NAME","DATE","AWND","PGTM","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WSFI","WT01","WT03","WT08"
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-05",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-06",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-07",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-08",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-09",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-10",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-11",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-12",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-13",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-14",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-15",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-16",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-17",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-18",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-19",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-20",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-21",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-22",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-23",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-24",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-25",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-26",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-27",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-28",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-29",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-30",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-01-31",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-01",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-02",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-03",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-04",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-05",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-06",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-07",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-08",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-09",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-10",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-11",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-12",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-13",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-14",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-15",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-16",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-17",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-18",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-19",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-20",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-21",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-22",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-23",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-24",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-25",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-26",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-27",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-02-28",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-01",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-02",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-03",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-04",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-05",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-06",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-07",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-08",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-09",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-10",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-13",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-14",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-15",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-16",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-17",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-18",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-19",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-20",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-21",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-22",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-23",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-24",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-25",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-26",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-27",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-28",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-29",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-30",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-03-31",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-01",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-02",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-03",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-04",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-05",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-06",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-07",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-08",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-09",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-10",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-11",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-12",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-13",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-14",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-15",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-16",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-17",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-18",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-19",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-20",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-21",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-22",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-23",,,,,,,,,,,,,,,,
"US1NVCK0018","PARADISE 3.9 WSW, NV US","2021-04-24",,,,,,,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-01",,,,"33","13","13",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-02",,,,"37","13","23",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-03",,,,"46","23","26",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-04",,,,"48","26","44",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-05",,,,"52","35","44",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-06",,,,"52","22","28",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-07",,,,"47","25","27",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-08",,,,"48","23","24",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-09",,,,"50","23","31",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-10",,,,"43","16","18",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-11",,,,"40","16","20",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-12",,,,"41","20","22",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-13",,,,"49","22","34",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-14",,,,"61","31","35",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-15",,,,"58","28","29",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-16",,,,"62","28","41",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-17",,,,"55","26","28",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-18",,,,"55","26","27",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-19",,,,"51","19","25",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-20",,,,"33","25","32",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-21",,,,"40","23","33",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-22",,,,"45","21","37",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-23",,,,"45","10","11",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-24",,,,"31","8","9",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-25",,,,"32","9","21",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-26",,,,"27","15","15",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-27",,,,"26","10","26",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-28",,,,"34","23","33",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-29",,,,"42","26","26",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-30",,,,"27","9","11",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-01-31",,,,"36","10","17",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-01",,,,"46","17","40",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-02",,,,"45","32","43",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-03",,,,"46","40","43",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-04",,,,"50","15","15",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-05",,,,"44","15","43",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-06",,,,"53","25","27",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-07",,,,"51","27","32",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-08",,,,"54","25","26",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-09",,,,"53","26","34",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-10",,,,"47","28","30",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-11",,,,"46","25","26",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-12",,,,"51","26","34",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-13",,,,"49","25","40",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-14",,,,"45","22","27",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-15",,,,"45","22","44",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-16",,,,"51","29","30",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-17",,,,"39","20","20",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-18",,,,"36","9","36",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-19",,,,"42","24","31",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-20",,,,"56","30","36",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-21",,,,"37","16","18",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-22",,,,"42","18","30",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-23",,,,"57","25",,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-24",,,,"53","22",,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-25",,,,"57","11","24",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-26",,,,"51","10","30",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-27",,,,"54","20","23",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-02-28",,,,"43","11","14",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-01",,,,"39","14","27",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-02",,,,"44","20","27",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-03",,,,"49","20","40",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-04",,,,"44","21","37",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-05",,,,"51","22","47",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-06",,,,"54","28","48",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-07",,,,"58","26","44",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-08",,,,"56","29","45",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-09",,,,"57","21","36",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-10",,,,"41","23","28",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-11",,,,"28","16","21",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-12",,,,"31","10","20",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-13",,,,"27","18","27",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-14",,,,"37","25","36",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-15",,,,"50","31","37",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-16",,,,"38","14","19",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-17",,,,"42","19","23",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-18",,,,"47","23","28",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-19",,,,"53","28","45",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-20",,,,"56","39","39",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-21",,,,"45","19","33",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-22",,,,"34","21","25",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-23",,,,"48","25","27",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-24",,,,"37","22","23",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-25",,,,"43","23","34",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-26",,,,"43","24","26",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-27",,,,"41","20","33",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-28",,,,"58","26","31",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-29",,,,"51","30","45",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-30",,,,"63","24","27",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-03-31",,,,"55","20","26",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-01",,,,"53","24","29",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-02",,,,"60","29","44",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-03",,,,"65","36","38",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-04",,,,"69","38","53",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-05",,,,"68","37","45",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-06",,,,"67","32","47",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-07",,,,"58","31","41",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-08",,,,"65","35","57",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-09",,,,"63","33","50",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-10",,,,"61","32","35",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-11",,,,"65","35",,,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-12",,,,"64","33","33",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-13",,,,"64","33","39",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-14",,,,"59","30","41",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-15",,,,"60","27","36",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-16",,,,"50","24","39",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-17",,,,"48","33","38",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-19",,,,"58","24","38",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-20",,,,"65","32","57",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-21",,,,"62","38","51",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-22",,,,"57","30","43",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-23",,,,"55","33","46",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-24",,,,"63","40","52",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-25",,,,"62","45","46",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-26",,,,"54","32","38",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-27",,,,"46","21","30",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-28",,,,"43","30","43",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-29",,,,"60","32","43",,,,,,,,,,
"USC00265400","MOUNT CHARLESTON FIRE STATION, NV US","2021-04-30",,,,"66","40","56",,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-01",,,"34","45","25",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-02",,,"34","46","24",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-03",,,"36","48","27",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-04",,,"43","55","33",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-05",,,"42","54","28",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-06",,,"41","54","32",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-07",,,"40","53","27",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-08",,,"40","55","30",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-09",,,"37","48","26",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-10",,,"33","46","26",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-11",,,"36","48","29",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-12",,,"37","50","26",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-13",,,"46","63","30",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-14",,,"49","62","38",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-15",,,"49","63","36",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-16",,,"50","59","42",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-17",,,"46","59","34",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-18",,,"46","58","36",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-19",,,"38","42","33",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-20",,,"40","48","33",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-21",,,"41","52","31",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-22",,,"42","47","32",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-23",,,"33","42","25",,,,,,,,,,,
"USR0000NMOU","MOUNTAIN SPRINGS NEVADA, NV US","2021-01-24",,,"31","40","19",,,,,,,,,,,
